id,PlayerName,DraftAge,country_group,Height,Weight,Position,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,GP_greater_than_0,sum_wk_xk,class_0_prob,LeafNode
8467396,Erik Cole,20,USA,74,205,L,40,34,11,20,31,55,0,0,0,0,0,0,0,214,yes,0.06177500000000164,0.48456115943284578,5
8467400,Francois Beauchemin,18,CAN,73,208,D,50,70,12,35,47,132,0,16,1,3,4,23,0,1,yes,-0.846044999999998,0.69973683341091131,5
8467402,Mike Pandolfo,19,USA,75,220,L,39,28,29,23,52,18,0,0,0,0,0,0,0,3,yes,0.24874900000000094,0.43813143676379962,5
8467407,Brian Gionta,19,USA,67,178,R,0,40,30,32,62,44,0,0,0,0,0,0,0,166,yes,-0.7557999999999998,0.68044117458959974,5
8467408,Matt Walker,18,CAN,76,215,D,0,64,2,13,15,124,0,20,0,0,0,23,0,30,yes,-0.5646049999999977,0.63751737743761472,5
8467412,Alexei Ponikarovsky,18,EURO,76,225,L,91,24,1,2,3,30,0,0,0,0,0,0,0,116,yes,0.5981460000000017,0.35476797421004913,5
8467414,Ryan Jardine,18,CAN,72,210,L,0,65,28,32,60,16,0,0,0,0,0,0,0,8,yes,-1.3821019999999984,0.79932837850055405,5
8467417,Eric Beaudoin,18,CAN,77,220,L,0,62,9,13,22,43,0,17,3,4,7,8,0,53,yes,-0.8250339999999982,0.69530387251290671,5
8467422,Rob Davison,18,CAN,74,215,D,0,59,0,11,11,200,0,0,0,0,0,0,0,70,yes,-0.6117909999999976,0.6483492450622822,5
8467423,Shawn Horcoff,20,CAN,73,210,C,0,34,14,13,27,50,0,0,0,0,0,0,0,268,yes,-0.5383269999999972,0.63142314954566192,5
8467425,Petr Schastlivy,19,EURO,73,204,L,0,51,15,9,24,34,0,0,0,0,0,0,0,129,yes,-0.5974249999999987,0.64506696609140957,5
8467427,Kip Brennan,18,CAN,76,230,L,0,48,0,10,10,188,0,0,0,0,0,0,0,46,yes,-0.42566999999999877,0.60483923180988353,5
8467429,Chris Corrinet,20,USA,75,220,R,0,31,3,6,9,22,0,0,0,0,0,0,0,8,yes,-0.5304439999999988,0.62958666196348179,5
8467440,Mike Siklenka,19,CAN,77,240,R,0,54,10,17,27,120,0,0,0,0,0,0,0,2,yes,-1.0434119999999978,0.73950781706064228,5
8467444,Patrick Leahy,19,USA,75,200,R,0,28,0,1,1,24,0,0,0,0,0,0,0,6,yes,0.07574500000000128,0.48107279839555128,5
8467445,Francis Belanger,20,CAN,74,233,L,0,63,40,33,73,381,0,17,14,8,22,61,0,10,yes,-1.1514599999999977,0.75977749086326751,5
8467450,Tomas Kloucek,18,EURO,75,235,D,80,43,1,9,10,0,0,0,0,0,0,0,0,140,yes,-0.40749599999999864,0.60048731491815355,5
8467452,Rob Scuderi,20,USA,73,216,D,0,42,0,24,24,12,0,0,0,0,0,0,0,13,yes,-0.9556829999999981,0.72225663780274496,5
8467461,Ryan Flinn,18,CAN,76,235,L,0,59,4,12,16,217,0,15,1,0,1,63,0,29,yes,-0.852889999999998,0.70117303430743494,5
8467463,Mikael Samuelsson,22,EURO,74,218,R,0,51,16,10,26,80,0,0,0,0,0,0,0,188,yes,-1.0636059999999967,0.74337905329926746,5
8467466,Trent Hunter,18,CAN,75,217,R,0,60,13,14,27,34,0,8,1,0,1,4,0,85,yes,-1.1286039999999986,0.75558118023711329,5
8467469,Allan Rourke,18,CAN,74,215,D,0,48,5,17,22,59,0,6,1,1,2,6,0,25,yes,-0.7045809999999976,0.6692026551308643,5
8467475,Jesse Fibiger,20,CAN,75,215,D,0,40,3,6,9,82,0,0,0,0,0,0,0,16,yes,-0.4060309999999995,0.60013580636524411,5
8467483,Tyler Arnason,19,USA,71,204,C,0,52,37,45,82,16,0,4,1,1,2,2,0,185,yes,-0.9578099999999985,0.72268311645474437,5
8467488,Erik Westrum,19,USA,72,204,C,0,39,6,12,18,43,0,0,0,0,0,0,0,15,yes,-0.5571109999999991,0.63578381827426855,5
8467491,Rickard Wallin,18,EURO,74,195,C,25,35,22,32,54,48,0,2,1,1,2,2,0,19,yes,0.4031590000000006,0.40055359336523377,5
8467493,Chris Neil,19,CAN,73,209,R,0,59,26,29,55,231,0,0,0,0,0,0,0,222,yes,-0.6684949999999978,0.66116608265799182,5
8467496,Andrei Markov,20,EURO,72,200,D,46,50,13,7,20,89,0,0,0,0,0,0,0,267,yes,-0.2681649999999983,0.56664235979803346,5
8467500,Tomas Divisek,19,EURO,74,210,R,78,49,22,16,38,20,0,0,0,0,0,0,0,5,yes,-0.28123099999999784,0.56984799411644083,5
8467502,Ales Kotalik,20,EURO,73,225,R,34,47,9,7,16,14,0,0,0,0,0,0,0,143,yes,-1.1580619999999986,0.76098039181352195,5
8467514,Pavel Datsyuk,20,EURO,71,194,C,0,46,10,13,23,8,0,0,0,0,0,0,0,209,yes,-0.8233829999999985,0.69495398486019022,5
8467516,Niko Kapanen,20,EURO,68,180,C,0,57,11,24,35,46,0,0,0,0,0,0,0,158,yes,-1.2247789999999978,0.77290347099957979,5
8467535,Jaroslav Svoboda,18,EURO,75,201,L,55,49,14,22,36,0,0,0,0,0,0,0,0,91,yes,0.04170100000000077,0.48957626050669789,5
8467540,Jim Fahey,19,USA,72,205,D,0,24,12,32,44,28,0,0,0,0,0,0,0,58,yes,-0.10617799999999795,0.52651959003867699,5
8467541,Petr Hubacek,19,EURO,74,185,C,0,65,15,15,30,0,0,0,0,0,0,0,0,6,yes,-0.579684999999997,0.64099492161860394,5
8467543,Toby Petersen,20,USA,70,195,C,0,47,16,19,35,34,0,0,0,0,0,0,0,91,yes,-0.9388919999999996,0.71887579225638532,5
8467545,Michael Ryder,18,CAN,73,200,R,0,69,34,28,62,41,0,10,4,2,6,4,0,81,yes,-1.236778999999999,0.77500285500305088,5
8467553,Michael Farrell,20,USA,72,220,R,0,33,5,8,13,32,0,0,0,0,0,0,0,13,yes,-1.009951999999998,0.73301075545650751,5
8467557,Martin Cibak,18,EURO,73,203,C,47,70,32,24,56,10,0,0,0,0,0,0,0,89,yes,-0.7366729999999979,0.67626790494750888,5
8467558,Bruno St. Jacques,18,CAN,74,210,D,0,63,1,11,12,140,0,0,0,0,0,0,0,66,yes,-0.7868259999999979,0.68714940525954948,5
8467564,Matt Hussey,19,USA,74,212,C,0,26,26,23,49,20,0,0,0,0,0,0,0,3,yes,0.07539700000000141,0.48115967429973877,5
8467565,John Pohl,19,USA,73,196,C,0,38,35,80,115,28,0,0,0,0,0,0,0,1,yes,-0.19369699999999854,0.54827341533666374,5
8467594,Jeff MacMillan,20,CAN,75,210,D,0,65,3,18,21,109,0,15,3,6,9,28,0,4,yes,-1.112626999999998,0.75261854099140768,5
8467889,David Tanabe,19,USA,73,212,D,27,41,10,13,23,48,0,0,0,0,0,0,0,371,yes,-0.33120599999999795,0.58205278625315893,5
8467906,Jonas Andersson,18,EURO,75,204,R,33,45,8,13,21,24,0,0,0,0,0,0,0,5,yes,-0.15429399999999954,0.53849715629623629,5
8467907,Ross Lupaschuk,18,CAN,73,218,D,28,67,8,20,28,127,0,14,4,9,13,16,0,3,yes,-1.238761999999998,0.77534844893800836,5
8467909,Alexei Semenov,18,EURO,78,245,D,75,47,0,4,4,48,0,2,0,0,0,4,0,119,yes,-0.13752300000000062,0.53432666657246186,5
8467910,Nolan Yonkman,18,CAN,78,247,D,31,61,1,6,7,129,0,6,0,0,0,6,0,50,yes,-0.7274650000000001,0.67424873796162421,5
8467915,Mike Commodore,20,CAN,76,227,D,24,39,5,8,13,154,0,0,0,0,0,0,0,147,yes,-0.12682299999999846,0.53166332177323494,5
8467918,Martin Grenier,19,CAN,77,245,D,22,60,7,18,25,479,0,13,0,4,4,29,0,15,yes,0.07105700000000156,0.48224322068015368,5
8467920,Sheldon Keefe,19,CAN,71,185,R,26,66,51,65,116,140,0,10,5,5,10,31,0,125,yes,-0.9196549999999981,0.71497180435805574,5
8467924,Matt Murley,20,USA,74,206,L,23,36,17,32,49,32,0,0,0,0,0,0,0,59,yes,-0.15255099999999727,0.53806396051834382,5
8467925,Adam Hall,19,USA,74,212,R,45,42,16,8,24,76,0,0,0,0,0,0,0,234,yes,-0.19346699999999917,0.54821645067864744,5
8467926,Brad Ralph,19,CAN,74,198,L,33,67,31,44,75,93,0,14,7,7,14,10,0,1,yes,-0.8268379999999987,0.69568592674169594,5
8467927,Andrew Hutchinson,19,USA,74,195,D,40,37,3,12,15,26,0,0,0,0,0,0,0,54,yes,0.22575700000000304,0.44379924251777314,5
8467931,Matt Carkner,19,CAN,77,229,D,25,60,2,16,18,173,0,5,0,0,0,20,0,1,yes,-0.5513409999999991,0.63444665726044958,5
8467939,Dan Jancevski,18,CAN,75,222,D,43,68,2,12,14,115,0,25,1,7,8,24,0,2,yes,-0.8379739999999981,0.69803834549138,5
8467941,Zdenek Blatny,18,EURO,73,195,L,36,44,18,15,33,25,0,11,4,0,4,24,0,25,yes,-0.09142599999999834,0.52284059238537284,5
8467943,Niklas Hagman,20,EURO,70,205,L,48,52,9,17,26,61,0,4,1,0,1,0,0,317,yes,-1.0006059999999992,0.73117770877712152,5
8467944,Jason Jaspers,18,CAN,71,207,C,61,68,28,33,61,81,0,4,2,1,3,13,0,9,yes,-1.1767759999999987,0.76436762490235621,5
8467957,Brad Fast,19,CAN,72,185,D,191,59,27,46,73,0,0,0,0,0,0,0,0,1,yes,0.16190500000000052,0.45961193660924332,5
8467958,Peter Smrek,20,EURO,73,205,D,86,58,6,27,33,63,0,14,2,7,9,8,0,28,yes,-0.5291029999999973,0.62927387667053469,5
8467961,Jimmie Olvestad,19,EURO,73,194,L,65,50,3,5,8,24,0,4,0,0,0,8,0,111,yes,-0.17371199999999754,0.5433191221030883,5
8467964,Mike Comrie,19,CAN,70,185,C,34,42,19,25,44,38,0,0,0,0,0,0,0,321,yes,-0.4542070000000006,0.61163901905974671,5
8467966,Branko Radivojevic,19,EURO,72,208,R,68,68,20,38,58,61,0,21,7,17,24,18,0,238,yes,-1.4165479999999995,0.80479668124777726,5
8467967,Chris Kelly,19,CAN,72,190,C,35,68,36,41,77,60,0,25,9,17,26,22,0,86,yes,-1.1254309999999985,0.75499472101475551,5
8467969,Mathias Tjarnqvist,20,EURO,74,196,L,0,40,19,20,39,48,0,5,4,1,5,4,0,51,yes,-0.14911399999999875,0.53720957933359481,5
8467974,Juraj Kolnik,19,EURO,71,195,R,90,62,42,42,84,40,0,11,9,6,15,6,0,176,yes,-0.8786439999999986,0.7065411457934293,5
8467977,Brian McGrattan,18,CAN,76,235,R,85,59,8,13,21,168,0,4,0,0,0,8,0,60,yes,-0.5619259999999975,0.63689806229366408,5
8467988,Ryan Malone,20,USA,76,224,L,62,51,14,22,36,81,0,12,2,4,6,23,0,158,yes,-0.3890519999999989,0.59605446678128793,5
8468001,Derek MacKenzie,18,CAN,71,181,C,41,68,22,65,87,74,0,4,2,4,6,2,0,24,yes,-0.9304739999999992,0.71717143992137145,5
8468003,Justin Mapletoft,18,CAN,73,202,C,53,72,24,22,46,81,0,0,0,0,0,0,0,38,yes,-0.8136999999999973,0.69289739094096781,5
8468005,Roman Tvrdon,18,EURO,73,197,C,68,56,24,27,51,24,0,6,4,4,8,4,0,9,yes,-0.3178129999999987,0.57879117122217827,5
8468025,Jordan Krestanovich,18,CAN,72,170,L,113,62,6,13,19,10,0,20,3,8,11,4,0,22,yes,-0.076353,0.51907898204383518,5
8468028,Niko Dimitrakos,20,USA,71,193,R,156,35,8,19,27,33,0,0,0,0,0,0,0,153,yes,0.14035900000000145,0.46496774430548232,5
8468035,Timo Helbling,18,EURO,75,224,D,47,79,6,10,16,159,0,6,1,3,4,35,0,9,yes,-0.9628139999999986,0.72368486091141193,5
8468047,Damian Surma,18,USA,70,200,L,0,65,17,15,32,62,0,11,3,6,9,15,0,2,yes,-1.3510559999999987,0.79430221765305375,5
8468056,Riku Hahl,19,EURO,73,205,C,46,41,0,3,3,8,0,10,0,3,3,2,0,92,yes,-0.2923969999999977,0.57258285668365327,5
8468064,Martin Erat,18,EURO,72,196,R,23,46,21,25,46,14,0,0,0,0,0,0,0,263,yes,-0.4556089999999993,0.61197199338341302,5
8468081,Vaclav Pletka,20,EURO,71,182,L,56,26,17,6,23,26,0,10,2,1,3,0,0,1,yes,0.4765620000000025,0.38306428684356714,5
8468082,Layne Ulmer,19,CAN,72,193,C,60,72,40,35,75,34,0,6,2,1,3,4,0,1,yes,-0.8940029999999962,0.70971555996335078,5
8468083,Henrik Zetterberg,19,EURO,72,197,L,41,37,15,13,28,2,0,4,2,1,3,2,0,217,yes,-0.1684629999999988,0.54201642887672363,5
8468085,Radim Vrbata,18,EURO,73,194,R,48,54,22,38,60,16,0,23,6,13,19,6,0,269,yes,-0.5482229999999975,0.63372321524385211,5
8468086,Alexandre Giroux,18,CAN,75,208,L,108,67,15,22,37,124,0,22,2,2,4,8,0,1,yes,-0.1008869999999985,0.5252003791112474,5
8468090,Garnet Exelby,18,CAN,73,215,D,82,61,5,3,8,91,0,0,0,0,0,0,0,161,yes,-0.6430829999999973,0.65545004407387886,5
8468094,Colin Hemingway,19,CAN,72,170,L,0,59,40,64,104,52,0,0,0,0,0,0,0,3,yes,-0.33312499999999956,0.582519542640763,5
8468095,George Parros,20,USA,77,224,R,186,54,30,20,50,126,0,0,0,0,0,0,0,55,yes,0.5551650000000006,0.36466692180556931,5
8468101,Radek Martinek,23,EURO,72,205,D,0,52,12,13,25,50,0,3,0,2,2,0,0,210,yes,-1.1014819999999985,0.75053768475572302,5
8468103,Petr Tenkrat,22,EURO,72,201,R,0,50,21,14,35,32,0,0,0,0,0,0,0,113,yes,-1.0824629999999982,0.74695980018187957,5
8468107,Goran Bezina,19,EURO,74,225,D,0,72,12,7,19,80,0,4,0,0,0,2,0,3,yes,-1.270489999999998,0.78082661629283689,5
8468112,Pierre Hedin,21,EURO,73,198,D,0,41,6,5,11,28,0,13,1,1,2,12,0,3,yes,-0.3782519999999986,0.59345143750507767,5
8468114,Douglas Murray,19,EURO,75,240,D,112,60,17,47,64,62,0,0,0,0,0,0,0,34,yes,-0.7232009999999988,0.67331150924700434,5
8468118,Tommi Santala,20,EURO,75,210,C,77,61,20,26,46,34,0,12,1,3,4,22,0,33,yes,-0.47567300000000057,0.61672559747885614,5
8468121,Darren Haydar,20,CAN,69,170,R,142,41,31,30,61,34,0,0,0,0,0,0,0,2,yes,0.14683500000000066,0.46335706307696667,5
8468123,Noah Clarke,20,USA,69,190,L,0,52,31,32,63,47,0,13,8,2,10,16,0,7,yes,-1.228022999999998,0.77347236572708278,5
8468161,Brandon Reid,19,CAN,69,180,C,75,75,51,88,139,14,0,16,10,14,24,4,0,13,yes,-1.5725649999999982,0.82814896191854281,5
8468499,Krys Kolanos,19,CAN,74,195,C,27,42,16,16,32,48,0,0,0,0,0,0,0,115,yes,-0.04834999999999716,0.51208514578195541,5
8468502,David Hale,19,USA,73,222,D,25,54,6,18,24,187,0,5,0,2,2,6,0,157,yes,-0.570571999999999,0.63889515068486968,5
8468509,Niklas Kronwall,19,EURO,72,194,D,26,44,6,5,11,26,0,8,0,0,0,8,0,115,yes,-0.19489799999999902,0.54857084933929134,5
8468513,Nick Schultz,18,CAN,73,203,D,68,75,11,34,45,38,0,6,0,3,3,2,0,367,yes,-1.0525839999999975,0.74127078930750434,5
8468515,Brad Winchester,19,USA,77,230,L,36,40,9,9,18,54,0,0,0,0,0,0,0,78,yes,-0.08268399999999959,0.52065923135697423,5
8468517,Andy Hilbert,19,USA,70,188,L,29,42,18,16,34,39,0,0,0,0,0,0,0,166,yes,-0.3292059999999995,0.58156617187869741,5
8468518,Tomas Kopecky,18,EURO,75,210,R,0,74,11,15,26,64,0,5,0,0,0,0,0,27,yes,-1.0882939999999983,0.74806033457696963,5
8468520,Kurtis Foster,19,CAN,77,225,D,26,68,6,18,24,116,0,5,1,2,3,4,0,120,yes,-0.8185199999999987,0.69392208690570334,5
8468523,Matt Pettinger,20,CAN,73,205,L,24,53,20,12,32,94,0,11,2,6,8,30,0,278,yes,-0.7543739999999982,0.68013102399651859,5
8468527,Jared Aulin,18,CAN,72,192,C,39,57,17,38,55,70,0,4,0,1,1,6,0,17,yes,-0.5758949999999988,0.64012229992205183,5
8468529,Jonas Nordqvist,18,EURO,75,202,C,0,46,17,30,47,32,0,6,3,5,8,2,0,3,yes,-0.2045509999999985,0.55096018787727186,5
8468536,Aleksander Suglobov,18,EURO,72,200,R,0,38,23,10,33,0,0,0,0,0,0,0,0,18,yes,-0.3831449999999997,0.59463141419069743,5
8468539,Ivan Huml,19,EURO,74,200,L,56,49,53,51,104,72,0,0,0,0,0,0,0,49,yes,0.37156300000000175,0.408163399721306,5
8468541,Jakub Cutta,19,EURO,75,214,D,30,71,2,12,14,114,0,12,0,2,2,24,0,8,yes,-0.7572149999999988,0.68074877499068587,5
8468544,Filip Novak,18,EURO,72,203,D,33,47,7,32,39,70,0,7,1,4,5,5,0,17,yes,-0.37926899999999997,0.59369678253123115,5
8468545,David Morisset,19,CAN,73,191,R,40,60,23,34,57,69,0,7,3,4,7,12,0,4,yes,-0.780681999999997,0.68582708193602149,5
8468548,Joel Lundqvist,18,EURO,73,194,C,36,35,12,17,29,8,0,6,2,3,5,2,0,36,yes,0.1305560000000031,0.46740728173862606,5
8468553,Sergei Zinovjev,20,EURO,70,185,C,0,40,5,7,12,24,0,0,0,0,0,0,0,10,yes,-0.5995199999999988,0.64554648211412879,5
8468554,Igor Radulov,18,EURO,73,186,L,65,31,17,16,33,0,0,0,0,0,0,0,0,43,yes,0.6796800000000031,0.33633272702188988,5
8468558,Jozef Balej,18,EURO,72,195,R,34,71,22,28,50,37,0,0,0,0,0,0,0,18,yes,-1.0240389999999988,0.73575860067735188,5
8468560,Ryan Bayda,20,CAN,71,185,L,58,44,17,23,40,30,0,0,0,0,0,0,0,78,yes,-0.3510219999999974,0.58686538929651366,5
8468566,Yanick Lehoux,18,CAN,73,200,C,35,67,31,61,92,14,0,6,1,2,3,2,0,10,yes,-1.0149759999999974,0.73399283061135934,5
8468568,Kurt Sauer,19,USA,76,222,D,43,71,3,12,15,48,0,15,2,1,3,8,0,234,yes,-0.9200569999999968,0.71505371970151677,5
8468569,Libor Pivko,20,EURO,74,192,L,55,52,13,16,29,49,0,4,3,4,7,0,0,1,yes,-0.15256799999999926,0.53806818588490346,5
8468575,Dominic Moore,20,CAN,72,192,C,48,30,12,24,28,16,0,0,0,0,0,0,0,156,yes,-0.14816000000000024,0.53697239179528122,5
8468584,Jon Disalvatore,19,USA,73,200,R,47,38,15,12,27,12,0,0,0,0,0,0,0,5,yes,-0.1881999999999966,0.54691161718392423,5
8468604,Michel Ouellet,18,CAN,73,193,R,70,72,36,53,89,38,0,14,4,5,9,14,0,123,yes,-0.9310339999999975,0.71728501458268845,5
8468615,Michael Danton,20,CAN,69,191,C,0,63,35,54,89,216,0,30,8,17,25,120,0,87,yes,-1.605285999999998,0.83275588048023208,5
8468617,Mike Stuart,20,USA,72,195,D,209,39,2,5,7,28,0,0,0,0,0,0,0,3,yes,0.6396910000000016,0.34531639260564972,5
8468626,David Koci,19,EURO,78,238,L,73,47,0,6,6,124,0,0,0,0,0,0,0,9,yes,0.03783600000000121,0.49054212826793414,5
8468634,Matt Koalska,20,USA,72,205,C,121,57,24,34,58,19,0,13,5,5,10,4,0,3,yes,-0.6668369999999981,0.66079454919567471,5
8468635,Travis Moen,18,CAN,74,215,L,113,66,9,6,15,96,0,5,1,1,2,2,0,203,yes,-0.5187159999999985,0.62684747518555362,5
8468636,Greg Zanon,20,CAN,71,201,D,200,42,3,26,29,56,0,0,0,0,0,0,0,70,yes,0.06314300000000114,0.48421949277571114,5
8468639,John-Michael Liles,20,USA,70,185,D,103,40,8,20,28,26,0,0,0,0,0,0,0,232,yes,-0.021363999999999782,0.5053407968641157,5
8468650,Erik Reitz,18,USA,73,222,D,127,68,2,11,13,89,0,30,0,6,6,48,0,6,yes,-0.6269679999999975,0.6518016479154729,5
8468660,Darcy Hordichuk,20,CAN,73,215,L,0,63,6,8,14,269,0,11,4,2,6,43,0,257,yes,-1.099738999999999,0.75021119886234866,5
8468670,Josh Olson,19,USA,75,236,L,76,61,8,12,20,81,0,4,0,0,0,4,0,5,yes,-0.8441310000000002,0.69933453839004456,5
8468682,Ryan Caldwell,19,CAN,74,174,D,106,46,3,20,23,152,0,0,0,0,0,0,0,2,yes,0.9349440000000026,0.28192276144800948,5
8468700,Paul Gaustad,18,USA,77,227,C,0,56,6,8,14,110,0,0,0,0,0,0,0,133,yes,-0.4423250000000002,0.60881289204764233,5
8468704,Antti Miettinen,20,EURO,72,190,R,0,77,30,55,85,38,0,9,2,6,8,2,0,169,yes,-1.5234549999999991,0.82104668358232247,5
8468707,Guillaume Lefebvre,19,CAN,73,200,L,190,71,33,40,73,121,0,11,4,0,4,25,0,38,yes,-0.13018899999999733,0.53250135702827717,5
8468714,Janis Sprukts,18,EURO,75,235,C,0,45,11,11,22,22,0,3,0,0,0,0,0,13,yes,-0.7713719999999985,0.68381761013125542,5
8468717,Zdenek Kutlak,20,EURO,75,210,D,74,50,7,3,10,30,0,3,0,0,0,2,0,16,yes,-0.08722599999999882,0.52179268450865723,5
8468726,Chad Wiseman,19,CAN,73,205,L,0,68,23,45,68,53,0,0,0,0,0,0,0,9,yes,-1.306329999999998,0.78689838407703261,5
8468732,Darryl Bootland,19,CAN,73,197,R,90,65,24,30,54,166,0,0,0,0,0,0,0,28,yes,-0.3490969999999974,0.58639858665587752,5
8468738,Sean McMorrow,18,CAN,76,224,R,182,62,0,2,2,142,0,4,0,0,0,12,0,1,yes,-0.05926599999999943,0.51481216466066704,5
8468743,Thomas Ziegler,22,EURO,71,176,C,0,60,9,9,18,24,0,9,1,5,6,16,0,5,yes,-1.0288459999999993,0.73669210770388949,5
8468745,Jean-Philippe Cote,18,CAN,74,216,D,170,62,0,14,14,36,0,4,0,1,1,4,0,8,yes,-0.35067299999999924,0.58678077014501129,5
8468747,Tomi Pettinen,23,EURO,75,220,D,0,51,1,6,7,84,0,3,1,2,3,2,0,24,yes,-0.9745709999999979,0.72602965689079757,5
8468750,Micki Dupont,20,CAN,70,186,D,0,71,26,62,88,156,0,11,2,4,6,17,0,21,yes,-1.2630059999999999,0.77954313988864077,5
8468766,Andrej Nedorost,20,EURO,73,199,L,0,66,7,5,12,44,0,0,0,0,0,0,0,28,yes,-1.0636079999999992,0.74337943483235491,5
8468770,Simon Gamache,19,CAN,70,186,L,0,72,64,79,143,74,0,0,0,0,0,0,0,37,yes,-1.073239999999999,0.74521258578414395,5
8469472,Shaone Morrisonn,19,CAN,76,210,D,41,61,13,25,38,132,0,4,0,0,0,6,0,278,yes,-0.23581399999999852,0.55868181895974389,5
8469484,Matthew Spiller,18,CAN,77,233,D,35,71,4,7,11,174,0,9,1,0,1,22,1,68,yes,-0.6783369999999972,0.66336743202568704,5
8469485,Derek Roy,18,CAN,69,184,C,25,65,42,39,81,114,0,0,0,0,0,0,0,272,yes,-0.7506679999999984,0.6793242356063588,5
8469495,Doug Lynch,18,CAN,75,214,D,23,76,13,39,52,192,0,25,2,11,13,41,0,2,yes,-0.8756519999999984,0.7059203991137537,5
8469499,Tuomas Pihlman,19,EURO,74,215,L,31,62,6,9,15,75,0,6,2,4,6,4,0,15,yes,-0.8894239999999994,0.7087712920856355,5
8469500,Michael Cammalleri,19,CAN,69,185,L,40,49,33,34,67,26,0,0,0,0,0,0,0,283,yes,-0.6678619999999987,0.66102426005667514,5
8469501,Chris Thorburn,18,CAN,75,235,R,26,66,22,32,54,64,0,4,0,1,1,9,0,114,yes,-1.4547929999999991,0.81073498554340939,5
8469505,Noah Welch,19,USA,76,215,D,56,30,11,20,31,37,0,0,0,0,0,0,0,33,yes,0.4813220000000033,0.38194000281300394,5
8469506,Jason Pominville,19,CAN,72,181,R,22,71,46,67,113,24,0,10,6,6,12,0,0,222,yes,-1.1964319999999988,0.76788944809622783,5
8469508,Jay McClement,18,CAN,73,205,C,28,66,30,19,49,61,0,9,4,2,6,10,0,229,yes,-0.9412559999999978,0.71935329373226364,5
8469510,Matt Keith,18,CAN,74,200,R,49,33,13,14,27,63,0,12,1,3,4,14,0,27,yes,0.16778500000000135,0.45815187898359738,5
8469515,Tomas Malec,19,EURO,74,215,D,33,71,13,50,63,200,0,11,0,11,11,26,0,46,yes,-0.7695799999999973,0.68343003229990629,5
8469518,Grant McNeill,18,CAN,74,214,D,50,61,2,6,8,280,0,0,0,0,0,0,0,3,yes,-0.10782599999999899,0.52693041297127052,5
8469528,Garth Murray,19,CAN,74,210,C,34,72,28,16,44,183,0,6,1,1,2,10,0,106,yes,-0.6736699999999981,0.66232444588839867,5
8469535,Drew Fata,18,CAN,73,209,D,27,58,5,15,20,134,0,18,1,3,4,26,0,8,yes,-0.6256449999999988,0.65150132451268428,5
8469539,Owen Fussey,18,CAN,72,195,R,149,48,15,10,25,33,0,12,2,1,3,6,0,4,yes,-0.006073999999998414,0.50151849533145487,5
8469542,Stephane Veilleux,20,CAN,73,200,L,0,73,51,70,121,96,0,26,18,21,39,48,0,280,yes,-1.892933999999998,0.86908970157090781,5
8469543,Evgeny Artyukhin,18,EURO,76,255,R,33,30,1,2,3,18,0,0,0,0,0,0,0,72,yes,-0.723415999999997,0.67335879955565547,5
8469544,Patrick Sharp,20,CAN,73,200,L,72,34,12,15,27,36,0,0,0,0,0,0,0,276,yes,-0.01309499999999731,0.50327370321918008,5
8469546,Danny Bois,18,CAN,72,196,R,55,66,21,16,37,218,0,5,2,1,3,19,0,1,yes,-0.5211409999999985,0.62741453154446758,5
8469547,Jordin Tootoo,18,CAN,69,195,R,62,60,20,28,48,172,0,6,2,4,6,18,0,232,yes,-0.9707459999999992,0.72526816643958159,5
8469555,Christian Ehrhoff,19,EURO,74,201,D,71,69,5,16,21,91,0,0,0,0,0,0,0,264,yes,-0.42477799999999777,0.60462601609277045,5
8469557,Tomi Maki,18,EURO,71,193,R,42,55,12,18,30,22,0,8,4,3,7,2,0,1,yes,-0.8799809999999977,0.70681828381128675,5
8469561,Bryce Lampman,19,USA,73,205,D,66,55,10,11,21,77,0,12,1,4,5,12,0,10,yes,-0.2922829999999977,0.572554957035733,5
8469564,Richard Petiot,19,CAN,75,215,D,131,58,8,17,25,85,0,11,2,2,4,12,0,2,yes,-0.17912199999999856,0.54466115220075906,5
8469568,Tomas Surovy,20,EURO,72,191,L,48,60,23,31,54,36,0,6,2,1,3,14,0,126,yes,-0.6629089999999981,0.65991355188599432,5
8469575,Christoph Schubert,19,EURO,75,230,D,0,64,7,4,11,90,0,10,0,2,2,27,0,218,yes,-1.059741999999999,0.74264123808042992,5
8469581,Kyle Wellwood,18,CAN,70,181,C,94,68,35,83,118,24,0,10,3,16,19,4,0,189,yes,-0.9667569999999991,0.72447262741133611,5
8469582,Colin Stuart,19,USA,74,205,L,52,41,2,7,9,26,0,0,0,0,0,0,0,18,yes,-0.11817699999999826,0.52950991385363888,5
8469584,Joel Perrault,18,CAN,74,212,C,160,68,10,14,24,46,0,11,1,1,2,10,0,80,yes,-0.44230399999999814,0.60880789068136854,5
8469588,Cole Jarrett,18,CAN,70,200,L,51,60,12,36,48,98,0,19,6,12,18,29,0,1,yes,-1.2986229999999983,0.78560314498382355,5
8469591,Cody McCormick,18,CAN,74,222,C,173,66,7,16,23,135,0,10,1,1,2,23,0,135,yes,-0.3657049999999996,0.59042074877389517,5
8469593,Jussi Timonen,18,EURO,72,200,D,35,55,7,14,21,36,0,2,1,0,1,0,0,14,yes,-0.5560929999999992,0.63554805482125643,5
